name,company,model,edition,year,owner,fuel,seller_type,transmission,km_driven,mileage_mpg,engine_cc,max_power_bhp,torque_nm,seats,selling_price
Chevrolet Beat LT,Chevrolet,Beat,LT,2012,First,Petrol,Individual,Manual,120000,43.72,1199.0,79.4,108.0,5.0,145000
Tata Nexon 1.2 Revotron XM,Tata,Nexon,1.2 Revotron XM,2018,First,Petrol,Individual,Manual,15000,39.94,1198.0,108.5,170.0,5.0,750000
Volkswagen Ameo 1.5 TDI Comfortline AT,Volkswagen,Ameo,1.5 TDI Comfortline AT,2017,First,Diesel,Individual,Automatic,50000,51.7,1498.0,108.495,250.0,5.0,655000
Ford Figo Diesel ZXI,Ford,Figo,Diesel ZXI,2011,Second,Diesel,Individual,Manual,84000,47.0,1399.0,68.0,160.0,5.0,210000
Honda City 1.5 E MT,Honda,City,1.5 E MT,2011,First,Petrol,Individual,Manual,50000,39.94,1497.0,118.0,146.0,5.0,450000
Ford Figo Aspire Facelift,Ford,Figo,Aspire Facelift,2018,First,Diesel,Dealer,Manual,14681,,,,,,624000
Ford Figo 1.5D Titanium MT,Ford,Figo,1.5D Titanium MT,2015,First,Diesel,Individual,Manual,52000,60.7,1498.0,99.0,215.0,5.0,580000
Hyundai Santro Sportz BSIV,Hyundai,Santro,Sportz BSIV,2019,First,Petrol,Individual,Manual,18500,47.72,1086.0,68.0,99.0,5.0,430000
Tata Indigo CS eLX BS IV,Tata,Indigo,CS eLX BS IV,2012,First,Diesel,Individual,Manual,50000,54.12,1396.0,69.0,140.0,5.0,155000
Datsun RediGO 1.0 S,Datsun,RediGO,1.0 S,2017,First,Petrol,Individual,Manual,35000,52.88,999.0,67.0,91.0,5.0,240000
Toyota Etios G,Toyota,Etios,G,2016,First,Petrol,Individual,Manual,15500,39.44,1496.0,88.73,132.0,5.0,540000
Tata Indigo CS LX (TDI) BS III,Tata,Indigo,CS LX (TDI) BS III,2013,First,Diesel,Individual,Manual,120000,44.88,1396.0,69.0,135.0,5.0,250000
Tata Indigo eCS VX BSIV,Tata,Indigo,eCS VX BSIV,2012,First,Diesel,Individual,Manual,60000,58.75,1396.0,69.0,140.0,5.0,260000
Mahindra Scorpio LX,Mahindra,Scorpio,LX,2011,Second,Diesel,Individual,Manual,80000,28.31,2179.0,120.0,290.0,9.0,550000
Ford Ecosport 1.0 Ecoboost Titanium Optional,Ford,Ecosport,1.0 Ecoboost Titanium Optional,2014,First,Petrol,Dealer,Manual,43011,44.38,999.0,123.37,170.0,5.0,550000
Renault Duster 110PS Diesel RxL,Renault,Duster,110PS Diesel RxL,2015,First,Diesel,Individual,Manual,136000,44.7,1461.0,108.45,248.0,5.0,600000
Ford Figo Aspire 1.5 TDCi Titanium,Ford,Figo,Aspire 1.5 TDCi Titanium,2017,First,Diesel,Individual,Manual,15000,60.7,1498.0,99.0,215.0,5.0,550000
Mahindra Bolero SLX,Mahindra,Bolero,SLX,2011,Second,Diesel,Individual,Manual,110000,31.95,2523.0,63.0,180.0,7.0,370000
Hyundai i10 Magna 1.1L,Hyundai,i10,Magna 1.1L,2008,Second,Petrol,Individual,Manual,100000,46.56,1086.0,68.05,99.04,5.0,250000
Maruti Alto LXi BSIII,Maruti,Alto,LXi BSIII,2005,Fourth & Above,Petrol,Individual,Manual,70000,46.28,796.0,46.3,62.0,5.0,125000
Tata Indica Vista Aqua 1.4 TDI,Tata,Indica,Vista Aqua 1.4 TDI,2010,First,Diesel,Individual,Manual,110000,39.94,1405.0,71.0,135.0,5.0,200000
Ford Figo Aspire 1.2 Ti-VCT Titanium,Ford,Figo,Aspire 1.2 Ti-VCT Titanium,2018,First,Petrol,Individual,Manual,25000,42.7,1196.0,86.8,112.0,5.0,700000
Hyundai Santro Magna,Hyundai,Santro,Magna,2020,First,Petrol,Individual,Manual,1000,47.72,1086.0,68.07,99.07,5.0,500000
Maruti 800 AC BSII,Maruti,800,AC BSII,2007,Second,Petrol,Individual,Manual,60000,37.84,796.0,37.0,59.0,4.0,125000
Renault Lodgy 85PS RxZ,Renault,Lodgy,85PS RxZ,2015,First,Diesel,Individual,Manual,80000,49.44,1461.0,83.8,200.0,8.0,690000
Jeep Compass 2.0 Limited,Jeep,Compass,2.0 Limited,2017,First,Diesel,Individual,Manual,120000,40.2,1956.0,170.0,350.0,5.0,1550000
Tata Indica V2 1.2 GLE BSIII,Tata,Indica,V2 1.2 GLE BSIII,2013,Second,Petrol,Individual,Manual,110000,35.97,1193.0,65.3,100.02782999999998,5.0,170000
Fiat Linea Emotion (Diesel),Fiat,Linea,Emotion (Diesel),2010,Third,Diesel,Individual,Manual,110000,47.94,1248.0,91.7,209.0,5.0,275000
Toyota Innova 2.5 V Diesel 8-seater,Toyota,Innova,2.5 V Diesel 8-seater,2007,Third,Diesel,Individual,Manual,200000,30.08,2494.0,102.0,200.05565999999996,8.0,500000
Volkswagen Jetta 2.0L TDI Highline,Volkswagen,Jetta,2.0L TDI Highline,2013,Second,Diesel,Individual,Manual,80000,45.44,1968.0,138.1,320.0,5.0,950000
Maruti Swift Dzire ZDI,Maruti,Swift,Dzire ZDI,2019,First,Diesel,Individual,Manual,24000,66.75,1248.0,74.02,190.0,5.0,802999
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2013,First,Diesel,Individual,Manual,150000,55.0,1248.0,74.0,190.0,5.0,470000
Renault KWID RXT,Renault,KWID,RXT,2015,First,Petrol,Individual,Manual,60000,59.16,799.0,53.3,72.0,5.0,300000
Renault Duster 110PS Diesel RxL,Renault,Duster,110PS Diesel RxL,2014,First,Diesel,Individual,Manual,116000,44.7,1461.0,108.45,248.0,5.0,600000
Ford Figo Diesel Celebration Edition,Ford,Figo,Diesel Celebration Edition,2013,First,Diesel,Individual,Manual,104300,47.0,1399.0,68.1,160.0,5.0,275000
Mahindra KUV 100 D75 K8,Mahindra,KUV,100 D75 K8,2018,First,Diesel,Individual,Manual,30000,59.5,1198.0,77.0,190.0,6.0,700000
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Mercedes-Benz,GL-Class,350 CDI Blue Efficiency,2014,First,Diesel,Individual,Automatic,33000,26.56,2987.0,254.8,619.0,7.0,3250000
Volkswagen Ameo 1.5 TDI Comfortline,Volkswagen,Ameo,1.5 TDI Comfortline,2020,First,Diesel,Individual,Manual,25000,50.9,1498.0,108.62,250.0,5.0,800000
Audi A6 2.0 TDI,Audi,A6,2.0 TDI,2014,First,Diesel,Individual,Automatic,60000,41.56,1968.0,174.33,380.0,5.0,2200000
Hyundai Verna CRDi SX ABS,Hyundai,Verna,CRDi SX ABS,2007,Second,Diesel,Individual,Manual,121000,42.53,1493.0,110.0,235.3596,5.0,245000
Hyundai Verna CRDi SX,Hyundai,Verna,CRDi SX,2010,Second,Diesel,Individual,Manual,120000,39.47,1493.0,110.0,235.3596,5.0,310000
Hyundai Verna CRDi SX ABS,Hyundai,Verna,CRDi SX ABS,2007,Second,Diesel,Individual,Manual,120000,42.53,1493.0,110.0,235.3596,5.0,245000
Volkswagen Polo Petrol Comfortline 1.2L,Volkswagen,Polo,Petrol Comfortline 1.2L,2011,First,Petrol,Individual,Manual,110000,38.72,1198.0,73.9,110.0,5.0,450000
Volkswagen Jetta 2.0L TDI Highline AT,Volkswagen,Jetta,2.0L TDI Highline AT,2013,Second,Diesel,Individual,Automatic,84000,39.84,1968.0,138.03,320.0,5.0,850000
Honda CR-V 2.4 4WD AT,Honda,CR-V,2.4 4WD AT,2004,Third,Petrol,Individual,Automatic,120000,23.73,2354.0,152.0,215.0,5.0,325000
Maruti Swift VDI,Maruti,Swift,VDI,2013,Third,Diesel,Individual,Manual,100000,53.8,1248.0,74.0,190.0,5.0,409999
Volvo XC60 Inscription D5 BSIV,Volvo,XC60,Inscription D5 BSIV,2018,First,Diesel,Individual,Automatic,50000,26.31,1969.0,235.0,480.0,5.0,5500000
Hyundai Creta 1.6 CRDi SX Option,Hyundai,Creta,1.6 CRDi SX Option,2015,First,Diesel,Individual,Manual,73500,46.22,1582.0,126.2,259.9,5.0,1000000
Hyundai Xcent 1.1 CRDi SX,Hyundai,Xcent,1.1 CRDi SX,2016,Second,Diesel,Individual,Manual,34000,57.34,1120.0,71.0,180.4,5.0,590000
Nissan Kicks XV D BSIV,Nissan,Kicks,XV D BSIV,2019,First,Diesel,Individual,Manual,23000,48.06,1461.0,108.5,240.0,5.0,1200000
Ford Fiesta 1.4 SXi TDCi ABS,Ford,Fiesta,1.4 SXi TDCi ABS,2008,Third,Diesel,Individual,Manual,163000,41.84,1399.0,68.0,159.848395,5.0,175000
Chevrolet Optra Magnum 2.0 LT,Chevrolet,Optra,Magnum 2.0 LT,2011,Second,Diesel,Individual,Manual,119000,38.8,1991.0,123.7,305.0,5.0,300000
Toyota Innova Crysta 2.8 ZX AT BSIV,Toyota,Innova,Crysta 2.8 ZX AT BSIV,2017,First,Diesel,Individual,Automatic,50000,26.7,2755.0,171.5,360.0,7.0,2175000
Honda City i-DTEC VX,Honda,City,i-DTEC VX,2019,First,Diesel,Individual,Manual,10500,60.16,1498.0,97.9,200.0,5.0,1110000
Mitsubishi Lancer 2.0 LXd,Mitsubishi,Lancer,2.0 LXd,2000,Second,Diesel,Individual,Manual,280000,34.78,1998.0,68.0,122.583125,5.0,150000
Volkswagen Vento Diesel Highline,Volkswagen,Vento,Diesel Highline,2013,Second,Diesel,Individual,Manual,155000,48.28,1598.0,103.6,250.0,5.0,325000
Ford Fiesta 1.4 SXi TDCi ABS,Ford,Fiesta,1.4 SXi TDCi ABS,2010,First,Diesel,Individual,Manual,163000,41.84,1399.0,68.0,159.848395,5.0,325000
Honda City 2017-2020 GXi,Honda,City,2017-2020 GXi,2008,First,Petrol,Individual,Manual,75000,41.6,1497.0,78.0,124.54445499999999,5.0,280000
Maruti Estilo LXI,Maruti,Estilo,LXI,2008,Third,Petrol,Individual,Manual,56000,,,,,,160000
Honda City i DTec E,Honda,City,i DTec E,2016,First,Diesel,Individual,Manual,80000,61.1,1498.0,98.6,200.0,5.0,765000
Honda City i DTEC V,Honda,City,i DTEC V,2014,Second,Diesel,Individual,Manual,120000,61.1,1498.0,98.6,200.0,5.0,640000
Tata Indica V2 DLE BSIII,Tata,Indica,V2 DLE BSIII,2007,Third,Diesel,Individual,Manual,120000,42.03,1396.0,52.8,85.0,5.0,65000
Skoda Octavia Ambiente 1.9 TDI MT,Skoda,Octavia,Ambiente 1.9 TDI MT,2007,Second,Diesel,Individual,Manual,175000,43.94,1896.0,66.0,210.0,5.0,195000
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2017,First,Petrol,Individual,Manual,15000,58.03,796.0,47.3,69.0,5.0,295000
Maruti Swift Dzire ZDI,Maruti,Swift,Dzire ZDI,2012,Second,Diesel,Individual,Manual,100000,55.0,1248.0,74.0,190.0,5.0,625000
Maruti Wagon R LX Minor,Maruti,Wagon,R LX Minor,2009,Second,Petrol,Individual,Manual,80000,44.4,998.0,67.1,90.0,5.0,160000
Maruti Celerio VXI,Maruti,Celerio,VXI,2015,Second,Petrol,Individual,Manual,84000,54.28,998.0,67.04,90.0,5.0,330000
Ford Figo Petrol LXI,Ford,Figo,Petrol LXI,2010,Second,Petrol,Individual,Manual,50000,36.66,1196.0,70.0,102.0,5.0,180000
Hyundai i10 Era,Hyundai,i10,Era,2011,First,Petrol,Individual,Manual,30000,46.56,1086.0,68.05,99.04,5.0,300000
Maruti Baleno Alpha 1.2,Maruti,Baleno,Alpha 1.2,2016,Second,Petrol,Individual,Manual,35000,50.28,1197.0,83.1,115.0,5.0,650000
Mahindra Verito 1.5 D4 BSIV,Mahindra,Verito,1.5 D4 BSIV,2015,Second,Diesel,Individual,Manual,120000,49.4,1461.0,65.0,160.0,5.0,380000
Tata Zest Revotron 1.2 XT,Tata,Zest,Revotron 1.2 XT,2014,Second,Petrol,Individual,Manual,50000,41.28,1193.0,88.7,140.0,5.0,360000
Skoda Rapid 1.6 MPI Elegance,Skoda,Rapid,1.6 MPI Elegance,2012,First,Petrol,Individual,Manual,116000,35.25,1598.0,103.5,153.0,5.0,385000
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,1.6 SX CRDi (O),2012,Second,Diesel,Individual,Manual,110000,52.44,1582.0,126.32,259.8,5.0,590000
Mahindra XUV500 W4,Mahindra,XUV500,W4,2013,Second,Diesel,Individual,Manual,70000,35.5,2179.0,140.0,330.0,7.0,750000
Fiat Grande Punto 1.3 Emotion (Diesel),Fiat,Grande,Punto 1.3 Emotion (Diesel),2011,Third,Diesel,Individual,Manual,100000,47.72,1248.0,75.0,197.0,5.0,254999
Hyundai Grand i10 SportZ Edition,Hyundai,Grand,i10 SportZ Edition,2015,First,Petrol,Individual,Manual,20000,44.4,1197.0,81.86,113.75,5.0,499000
Maruti Swift Dzire AMT ZDI Plus,Maruti,Swift,Dzire AMT ZDI Plus,2018,First,Diesel,Individual,Automatic,60000,66.75,1248.0,74.02,190.0,5.0,730000
Honda Jazz 1.5 V i DTEC,Honda,Jazz,1.5 V i DTEC,2016,Second,Diesel,Individual,Manual,30000,64.1,1498.0,98.6,200.0,5.0,650000
Renault Pulse RxL,Renault,Pulse,RxL,2012,First,Diesel,Individual,Manual,75000,54.25,1461.0,63.12,160.0,5.0,220000
Maruti Swift 1.3 ZXI,Maruti,Swift,1.3 ZXI,2006,Third,Petrol,Individual,Manual,110000,,,,,,229999
Maruti Swift 1.3 VXi,Maruti,Swift,1.3 VXi,2006,Fourth & Above,Petrol,Individual,Manual,90000,,,,,,215000
Tata Indica V2 DLS TC,Tata,Indica,V2 DLS TC,2006,Third,Diesel,Individual,Manual,110000,39.47,1405.0,62.0,122.583125,5.0,100000
Hyundai Accent GLS 1.6,Hyundai,Accent,GLS 1.6,2004,Fourth & Above,Petrol,Individual,Manual,120000,33.84,1599.0,94.0,122.583125,5.0,110000
Tata Indica Vista Aqua 1.4 TDI,Tata,Indica,Vista Aqua 1.4 TDI,2009,Second,Diesel,Individual,Manual,48000,39.94,1405.0,71.0,135.0,5.0,152000
Hyundai i20 1.2 Magna Executive,Hyundai,i20,1.2 Magna Executive,2014,First,Petrol,Dealer,Manual,72000,43.72,1197.0,81.83,114.7,5.0,415000
Maruti Swift VXI BSIV,Maruti,Swift,VXI BSIV,2015,First,Petrol,Dealer,Manual,51000,51.7,1197.0,81.8,113.0,5.0,475000
Maruti Ignis Zeta,Maruti,Ignis,Zeta,2017,First,Petrol,Dealer,Manual,29000,49.1,1197.0,81.8,113.0,5.0,525000
Maruti Wagon R VXI 1.2,Maruti,Wagon,R VXI 1.2,2015,First,Petrol,Dealer,Manual,28000,48.22,1197.0,81.8,113.0,5.0,365000
Maruti Swift VDI BSIV,Maruti,Swift,VDI BSIV,2011,First,Diesel,Dealer,Manual,97000,59.22,1248.0,74.0,190.0,5.0,375000
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2018,First,Diesel,Dealer,Manual,59000,66.75,1248.0,74.02,190.0,5.0,765000
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2019,First,Diesel,Individual,Manual,27000,66.75,1248.0,74.02,190.0,5.0,770000
Renault KWID RXT,Renault,KWID,RXT,2018,First,Petrol,Individual,Manual,30000,59.16,799.0,53.3,72.0,5.0,350000
Mahindra Scorpio 1.99 S6 Plus,Mahindra,Scorpio,1.99 S6 Plus,2015,First,Diesel,Individual,Manual,70000,36.2,1997.0,120.0,280.0,7.0,875000
Mahindra XUV500 W6 2WD,Mahindra,XUV500,W6 2WD,2014,First,Diesel,Dealer,Manual,69000,35.5,2179.0,140.0,330.0,7.0,780000
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,Maruti,S-Cross,2017-2020 Zeta DDiS 200 SH,2018,First,Diesel,Individual,Manual,15000,59.0,1248.0,88.5,200.0,5.0,990000
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2019,First,Diesel,Dealer,Manual,35700,66.75,1248.0,74.02,190.0,5.0,800000
Hyundai Verna 1.6 SX,Hyundai,Verna,1.6 SX,2012,Third,Diesel,Individual,Manual,120000,52.44,1582.0,126.32,259.8,5.0,350000
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Polo,Diesel Comfortline 1.2L,2013,First,Diesel,Individual,Manual,120000,51.88,1199.0,73.9,180.0,5.0,325000
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Polo,Diesel Comfortline 1.2L,2013,First,Diesel,Individual,Manual,80000,51.88,1199.0,73.9,180.0,5.0,360000
Maruti Alto K10 2010-2014 VXI,Maruti,Alto,K10 2010-2014 VXI,2010,First,Petrol,Individual,Manual,120000,49.16,998.0,67.1,90.0,5.0,148000
Maruti Baleno Delta 1.3,Maruti,Baleno,Delta 1.3,2017,First,Diesel,Individual,Manual,36000,64.4,1248.0,74.0,190.0,5.0,670000
Toyota Etios Liva GD,Toyota,Etios,Liva GD,2014,First,Diesel,Individual,Manual,120000,55.44,1364.0,67.04,170.0,5.0,430999
Maruti Omni E MPI STD BS IV,Maruti,Omni,E MPI STD BS IV,2017,First,Petrol,Individual,Manual,9000,39.47,796.0,34.2,59.0,8.0,260000
Tata Nano Lx BSIV,Tata,Nano,Lx BSIV,2012,Second,Petrol,Individual,Manual,50000,59.7,624.0,37.48,51.0,4.0,70000
Renault KWID Climber 1.0 MT BSIV,Renault,KWID,Climber 1.0 MT BSIV,2019,First,Petrol,Individual,Manual,35000,54.06,999.0,67.0,91.0,5.0,300000
Mahindra Xylo E4,Mahindra,Xylo,E4,2011,Second,Diesel,Individual,Manual,130000,32.9,2498.0,112.0,260.0,7.0,150000
Ford Figo Diesel Titanium,Ford,Figo,Diesel Titanium,2010,First,Diesel,Individual,Manual,70000,47.0,1399.0,68.0,160.0,5.0,260000
Maruti Swift Dzire VDi,Maruti,Swift,Dzire VDi,2012,Third,Diesel,Individual,Manual,90000,45.34,1248.0,73.9,190.0,5.0,320000
Tata Nexon 1.2 Revotron XM,Tata,Nexon,1.2 Revotron XM,2018,First,Petrol,Individual,Manual,35000,39.94,1198.0,108.5,170.0,5.0,700000
Volkswagen Polo Petrol Highline 1.2L,Volkswagen,Polo,Petrol Highline 1.2L,2012,First,Petrol,Individual,Manual,80000,38.72,1198.0,73.9,110.0,5.0,415000
Maruti Swift Vdi BSIII,Maruti,Swift,Vdi BSIII,2008,Second,Diesel,Individual,Manual,120000,41.84,1248.0,75.0,190.0,5.0,260000
Tata Nano Cx,Tata,Nano,Cx,2011,First,Petrol,Individual,Manual,80000,61.1,624.0,35.0,48.0,4.0,70000
Toyota Etios Liva G,Toyota,Etios,Liva G,2015,First,Petrol,Individual,Manual,30000,41.62,1197.0,78.9,104.0,5.0,515000
Hyundai Verna 1.6 CRDi SX,Hyundai,Verna,1.6 CRDi SX,2016,First,Diesel,Individual,Manual,60000,56.16,1582.0,126.2,259.9,5.0,803999
Skoda Octavia L and K 1.9 TDI (MT),Skoda,Octavia,L and K 1.9 TDI (MT),2007,Second,Diesel,Individual,Manual,200000,39.0,1896.0,122.4,209.86230999999998,5.0,275000
Ford EcoSport 1.5 TDCi Titanium BSIV,Ford,EcoSport,1.5 TDCi Titanium BSIV,2017,First,Diesel,Individual,Manual,101000,53.5,1498.0,98.59,205.0,5.0,934000
Ford Fiesta 1.4 Duratorq ZXI,Ford,Fiesta,1.4 Duratorq ZXI,2007,First,Diesel,Individual,Manual,110000,41.84,1399.0,68.0,159.848395,5.0,210000
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,Innova,2.5 G (Diesel) 8 Seater,2014,Third,Diesel,Individual,Manual,136000,30.53,2494.0,100.6,200.0,8.0,1050000
Chevrolet Tavera B2 8 Seats BSIII,Chevrolet,Tavera,B2 8 Seats BSIII,2011,Second,Diesel,Individual,Manual,250000,34.78,2499.0,80.0,186.32635,7.0,650000
Chevrolet Cruze LTZ,Chevrolet,Cruze,LTZ,2012,Fourth & Above,Diesel,Individual,Manual,74000,40.66,1998.0,163.7,380.0,5.0,550000
Chevrolet Tavera Neo LT-L - 9 seats BSII,Chevrolet,Tavera,Neo LT-L - 9 seats BSII,2010,Fourth & Above,Diesel,Individual,Manual,265000,34.78,2499.0,80.0,186.32635,9.0,285000
Honda Jazz 1.2 VX i VTEC,Honda,Jazz,1.2 VX i VTEC,2015,First,Petrol,Individual,Manual,22700,43.94,1199.0,88.7,110.0,5.0,700000
Hyundai Grand i10 Sportz,Hyundai,Grand,i10 Sportz,2016,First,Petrol,Individual,Manual,45000,44.4,1197.0,82.0,114.0,5.0,525000
Maruti Eeco 5 Seater AC BSIV,Maruti,Eeco,5 Seater AC BSIV,2011,Second,Petrol,Individual,Manual,36000,36.12,1196.0,73.0,101.0,5.0,250000
Maruti Swift Dzire ZDI,Maruti,Swift,Dzire ZDI,2015,Second,Diesel,Individual,Manual,57000,62.5,1248.0,74.0,190.0,5.0,575000
Tata Tiago 1.05 Revotorq XZ,Tata,Tiago,1.05 Revotorq XZ,2018,First,Diesel,Individual,Manual,33000,64.1,1047.0,69.0,140.0,5.0,540000
Maruti Ertiga VXI,Maruti,Ertiga,VXI,2012,First,Petrol,Individual,Manual,59000,37.66,1373.0,93.7,130.0,7.0,560000
Volkswagen Vento Diesel Highline,Volkswagen,Vento,Diesel Highline,2012,First,Diesel,Individual,Manual,200000,48.28,1598.0,103.6,250.0,5.0,380000
Ford Figo Petrol Titanium,Ford,Figo,Petrol Titanium,2011,Second,Petrol,Individual,Manual,80000,36.66,1196.0,70.0,102.0,5.0,240000
Chevrolet Spark 1.0 LT LPG,Chevrolet,Spark,1.0 LT LPG,2012,First,LPG,Individual,Manual,70000,0.02112,995.0,60.2,90.3,5.0,300000
Datsun RediGO S,Datsun,RediGO,S,2018,First,Petrol,Individual,Manual,50000,53.34,799.0,53.64,72.0,5.0,280000
Maruti Ritz VDi,Maruti,Ritz,VDi,2011,Second,Diesel,Individual,Manual,118000,49.6,1248.0,73.9,113.0,5.0,350000
Tata Indica Vista TDI LS,Tata,Indica,Vista TDI LS,2014,Second,Diesel,Individual,Manual,250000,44.88,1405.0,70.0,135.4,5.0,110000
Tata Nexon 1.5 Revotorq XZ Plus,Tata,Nexon,1.5 Revotorq XZ Plus,2018,First,Diesel,Individual,Manual,20000,50.53,1497.0,108.5,260.0,5.0,980000
Tata Nexon 1.5 Revotorq XZ Plus,Tata,Nexon,1.5 Revotorq XZ Plus,2018,First,Diesel,Individual,Manual,21871,50.53,1497.0,108.5,260.0,5.0,969999
Mahindra KUV 100 mFALCON D75 K8,Mahindra,KUV,100 mFALCON D75 K8,2016,First,Diesel,Individual,Manual,120000,59.5,1198.0,77.0,190.0,6.0,357000
Tata Indica Vista TDI LX,Tata,Indica,Vista TDI LX,2014,First,Diesel,Individual,Manual,100000,44.88,1405.0,70.0,135.4,5.0,280000
Mahindra Bolero 2011-2019 ZLX,Mahindra,Bolero,2011-2019 ZLX,2012,First,Diesel,Individual,Manual,50000,37.5,2523.0,62.1,195.0,7.0,430000
Maruti Swift VDI BSIV,Maruti,Swift,VDI BSIV,2014,First,Diesel,Individual,Manual,50000,,,,,,217000
Maruti Alto 800 LXI Airbag,Maruti,Alto,800 LXI Airbag,2015,First,Petrol,Individual,Manual,70000,53.44,796.0,47.3,69.0,5.0,250000
Chevrolet Enjoy 1.3 TCDi LS 8,Chevrolet,Enjoy,1.3 TCDi LS 8,2016,First,Diesel,Individual,Manual,80000,42.78,1248.0,73.74,172.5,8.0,525000
Tata Tiago 1.2 Revotron XZ,Tata,Tiago,1.2 Revotron XZ,2018,First,Petrol,Individual,Manual,25000,56.03,1199.0,84.0,114.0,5.0,500000
Mahindra Scorpio S5 BSIV,Mahindra,Scorpio,S5 BSIV,2019,First,Diesel,Individual,Manual,60000,38.44,2179.0,120.0,280.0,7.0,1000000
Maruti Alto 800 LXI Optional,Maruti,Alto,800 LXI Optional,2017,First,Petrol,Individual,Manual,25000,58.03,796.0,47.3,69.0,5.0,316000
Maruti Alto 800 VXI Optional,Maruti,Alto,800 VXI Optional,2018,First,Petrol,Individual,Manual,50000,58.03,796.0,47.3,69.0,5.0,350000
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Tata,Nexon,1.5 Revotorq XZ Plus Dual Tone,2018,First,Diesel,Individual,Manual,14000,50.53,1497.0,108.5,260.0,5.0,950000
Maruti 800 AC,Maruti,800,AC,2005,Second,Petrol,Individual,Manual,55425,37.84,796.0,37.0,59.0,4.0,45000
Mahindra Bolero 2011-2019 SLX,Mahindra,Bolero,2011-2019 SLX,2013,First,Diesel,Individual,Manual,76000,37.5,2523.0,62.1,195.0,7.0,475000
Toyota Fortuner 2.8 4WD AT BSIV,Toyota,Fortuner,2.8 4WD AT BSIV,2020,First,Diesel,Individual,Automatic,3000,35.34,2755.0,174.5,450.0,7.0,3200000
Mahindra TUV 300 T8,Mahindra,TUV,300 T8,2016,First,Diesel,Individual,Manual,139000,43.44,1493.0,100.0,240.0,7.0,600000
Volkswagen Vento 1.6 Highline,Volkswagen,Vento,1.6 Highline,2014,First,Petrol,Individual,Manual,100000,35.34,1598.0,103.2,153.0,5.0,430000
Hyundai Creta 1.6 CRDi SX,Hyundai,Creta,1.6 CRDi SX,2015,First,Diesel,Individual,Manual,60000,46.22,1582.0,126.2,259.9,5.0,965000
Maruti Ertiga ZDI,Maruti,Ertiga,ZDI,2013,First,Diesel,Individual,Manual,37659,48.8,1248.0,88.8,200.0,7.0,700000
Maruti Ritz VDi,Maruti,Ritz,VDi,2012,Second,Diesel,Individual,Manual,89000,54.53,1248.0,73.94,190.0,5.0,250000
Maruti Ertiga ZDI,Maruti,Ertiga,ZDI,2013,Second,Diesel,Individual,Manual,37500,48.8,1248.0,88.8,200.0,7.0,680000
Tata Tiago 1.2 Revotron XTA,Tata,Tiago,1.2 Revotron XTA,2018,First,Petrol,Individual,Automatic,5000,56.03,1199.0,84.0,114.0,5.0,500000
Hyundai Grand i10 1.2 Kappa Asta,Hyundai,Grand,i10 1.2 Kappa Asta,2013,First,Petrol,Individual,Manual,21000,44.4,1197.0,81.86,113.75,5.0,420000
Maruti Alto K10 LXI,Maruti,Alto,K10 LXI,2017,Second,Petrol,Individual,Manual,10000,56.28,998.0,67.05,90.0,5.0,290000
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2017,First,Diesel,Individual,Manual,30000,66.75,1248.0,74.02,190.0,5.0,750000
Maruti Eeco 7 Seater Standard BSIV,Maruti,Eeco,7 Seater Standard BSIV,2015,First,Petrol,Individual,Manual,19800,36.12,1196.0,73.0,101.0,7.0,300000
Maruti Ritz VDi,Maruti,Ritz,VDi,2011,Third,Diesel,Individual,Manual,90000,49.6,1248.0,73.9,113.0,5.0,250000
Maruti Wagon R LXI Minor,Maruti,Wagon,R LXI Minor,2007,Second,Petrol,Individual,Manual,70000,44.4,1061.0,67.0,84.0,5.0,100000
Maruti Wagon R LX BSIII,Maruti,Wagon,R LX BSIII,2007,Second,Petrol,Individual,Manual,80000,40.66,1061.0,64.0,84.33718999999999,5.0,100000
Maruti Ertiga VDI,Maruti,Ertiga,VDI,2013,Third,Diesel,Individual,Manual,120000,48.8,1248.0,88.76,200.0,7.0,550000
Maruti Swift Dzire VDi,Maruti,Swift,Dzire VDi,2012,First,Diesel,Individual,Manual,120000,45.34,1248.0,73.9,190.0,5.0,341000
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,Grand,i10 1.2 CRDi Sportz,2017,First,Diesel,Individual,Manual,50000,56.4,1186.0,73.97,190.24,5.0,600000
Honda City i DTEC VX,Honda,City,i DTEC VX,2014,First,Diesel,Individual,Manual,167000,59.0,1498.0,98.6,200.0,5.0,650000
